"observation_id","access","user_id","specie_id","specie_name","location_id","location_name","latitude","longitude","resource_id","resource_secondary_id","measurement_id","trait_id","trait_name","standard_id","standard_unit","methodology_id","methodology_name","value","value_type","precision","precision_type","precision_upper","replicates","notes"
137894,1,9,648,"Dipsastraea favus",178,"Lizard Island",-14.6689,145.4594,391,NA,178602,214,"Mature egg diameter",39,"µm",NA,NA,"500","raw_value",NA,"",NA,NA,"Measured from dissected gonads"
137894,1,9,648,"Dipsastraea favus",178,"Lizard Island",-14.6689,145.4594,391,NA,178601,214,"Mature egg diameter",39,"µm",NA,NA,"360","raw_value",NA,"",NA,NA,"Measured from sections"
137894,1,9,648,"Dipsastraea favus",178,"Lizard Island",-14.6689,145.4594,391,NA,178600,213,"Corallite width",29,"cm",NA,NA,"1","raw_value",NA,"",NA,NA,""
137894,1,9,648,"Dipsastraea favus",178,"Lizard Island",-14.6689,145.4594,391,NA,178599,211,"Eggs per area",47,"units cm^-2",NA,NA,"1527.8","raw_value",NA,"",NA,NA,"estimated from a colony with 10cm diameter"
137894,1,9,648,"Dipsastraea favus",178,"Lizard Island",-14.6689,145.4594,391,NA,178598,148,"Polyps per area",47,"units cm^-2",NA,NA,"1.273","raw_value",NA,"",NA,NA,"estimated from a colony with 10cm diameter"
137894,1,9,648,"Dipsastraea favus",178,"Lizard Island",-14.6689,145.4594,391,NA,178597,143,"Water depth",9,"m",NA,NA,"5.5","median",2,"range",9,NA,""
137894,1,9,648,"Dipsastraea favus",178,"Lizard Island",-14.6689,145.4594,391,NA,178596,142,"Habitat type",10,"cat",NA,NA,"back","raw_value",NA,"",NA,NA,""
137894,1,9,648,"Dipsastraea favus",178,"Lizard Island",-14.6689,145.4594,391,NA,178595,46,"Size at maturity",29,"cm",NA,NA,"4","raw_value",NA,"",NA,NA,""
137894,1,9,648,"Dipsastraea favus",178,"Lizard Island",-14.6689,145.4594,391,NA,178594,12,"Polyp fecundity",6,"units",NA,NA,"1200","raw_value",NA,"",NA,NA,""
137894,1,9,648,"Dipsastraea favus",178,"Lizard Island",-14.6689,145.4594,391,NA,178602,214,"Mature egg diameter",39,"µm",NA,NA,"500","raw_value",NA,"",NA,NA,"Measured from dissected gonads"
137894,1,9,648,"Dipsastraea favus",178,"Lizard Island",-14.6689,145.4594,391,NA,178601,214,"Mature egg diameter",39,"µm",NA,NA,"360","raw_value",NA,"",NA,NA,"Measured from sections"
137894,1,9,648,"Dipsastraea favus",178,"Lizard Island",-14.6689,145.4594,391,NA,178600,213,"Corallite width",29,"cm",NA,NA,"1","raw_value",NA,"",NA,NA,""
137894,1,9,648,"Dipsastraea favus",178,"Lizard Island",-14.6689,145.4594,391,NA,178599,211,"Eggs per area",47,"units cm^-2",NA,NA,"1527.8","raw_value",NA,"",NA,NA,"estimated from a colony with 10cm diameter"
137894,1,9,648,"Dipsastraea favus",178,"Lizard Island",-14.6689,145.4594,391,NA,178598,148,"Polyps per area",47,"units cm^-2",NA,NA,"1.273","raw_value",NA,"",NA,NA,"estimated from a colony with 10cm diameter"
137894,1,9,648,"Dipsastraea favus",178,"Lizard Island",-14.6689,145.4594,391,NA,178597,143,"Water depth",9,"m",NA,NA,"5.5","median",2,"range",9,NA,""
137894,1,9,648,"Dipsastraea favus",178,"Lizard Island",-14.6689,145.4594,391,NA,178596,142,"Habitat type",10,"cat",NA,NA,"back","raw_value",NA,"",NA,NA,""
137894,1,9,648,"Dipsastraea favus",178,"Lizard Island",-14.6689,145.4594,391,NA,178595,46,"Size at maturity",29,"cm",NA,NA,"4","raw_value",NA,"",NA,NA,""
137894,1,9,648,"Dipsastraea favus",178,"Lizard Island",-14.6689,145.4594,391,NA,178594,12,"Polyp fecundity",6,"units",NA,NA,"1200","raw_value",NA,"",NA,NA,""
137892,1,9,925,"Lobophyllia corymbosa",178,"Lizard Island",-14.6689,145.4594,391,NA,178585,214,"Mature egg diameter",39,"µm",NA,NA,"750","raw_value",NA,"",NA,NA,"Measured from dissected gonads"
137892,1,9,925,"Lobophyllia corymbosa",178,"Lizard Island",-14.6689,145.4594,391,NA,178584,214,"Mature egg diameter",39,"µm",NA,NA,"600","raw_value",NA,"",NA,NA,"Measured from sections"
137892,1,9,925,"Lobophyllia corymbosa",178,"Lizard Island",-14.6689,145.4594,391,NA,178583,213,"Corallite width",29,"cm",NA,NA,"2.5","raw_value",NA,"",NA,NA,""
137892,1,9,925,"Lobophyllia corymbosa",178,"Lizard Island",-14.6689,145.4594,391,NA,178582,211,"Eggs per area",47,"units cm^-2",NA,NA,"356.5","raw_value",NA,"",NA,NA,"estimated from a colony with 10cm diameter"
137892,1,9,925,"Lobophyllia corymbosa",178,"Lizard Island",-14.6689,145.4594,391,NA,178581,148,"Polyps per area",47,"units cm^-2",NA,NA,"0.127","raw_value",NA,"",NA,NA,"estimated from a colony with 10cm diameter"
137892,1,9,925,"Lobophyllia corymbosa",178,"Lizard Island",-14.6689,145.4594,391,NA,178580,143,"Water depth",9,"m",NA,NA,"5.5","median",2,"range",9,NA,""
137892,1,9,925,"Lobophyllia corymbosa",178,"Lizard Island",-14.6689,145.4594,391,NA,178579,142,"Habitat type",10,"cat",NA,NA,"back","raw_value",NA,"",NA,NA,""
